Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
29‑Jan‑2018,Dallas CH,Hard,QF,76,167,Denis Kudla [USA] d. (3)Fritz,6-3 6-3,0.58,16.70%,5.00%,58.30%,74.30%,28.00%,8/11,1:06
29‑Jan‑2018,Dallas CH,Hard,R16,76,175,(3)Fritz d. Bradley Klahn [USA],6-4 2-6 7-6(2),0.92,10.20%,3.10%,54.10%,75.50%,46.70%,5/9,1:55
29‑Jan‑2018,Dallas CH,Hard,R32,76,331,(3)Fritz d. (Q)Inigo Cervantes Huegun [ESP],6-2 5-7 6-1,1.47,10.10%,2.50%,70.90%,80.40%,39.10%,1/3,1:47
19‑Feb‑2018,Delray Beach,Hard,QF,85,46,Denis Shapovalov [CAN] d. Fritz,7-5 6-4,0.85,1.70%,3.40%,63.80%,81.10%,47.60%,0/2,1:16
19‑Feb‑2018,Delray Beach,Hard,R16,85,93,Fritz d. Mikhail Youzhny [RUS],6-1 4-6 6-3,1.2,16.50%,5.10%,65.80%,76.90%,37.00%,6/8,1:49
19‑Feb‑2018,Delray Beach,Hard,R32,85,12,Fritz d. (4)Sam Querrey [USA],2-6 6-3 7-6(4),0.93,10.20%,3.10%,69.40%,76.50%,50.00%,6/8,1:48
26‑Feb‑2018,Indian Wells CH,Hard,SF,77,191,Darian King [BAR] d. (4)Fritz,3-6 7-6(1) 6-2,0.78,3.70%,2.80%,58.70%,68.80%,40.00%,13/16,2:08
26‑Feb‑2018,Indian Wells CH,Hard,QF,77,100,(4)Fritz d. (8)Dudi Sela [ISR],6-3 6-2,2.11,13.30%,2.20%,71.10%,90.60%,53.80%,0/0,0:49
26‑Feb‑2018,Indian Wells CH,Hard,R16,77,141,(4)Fritz d. Norbert Gombos [SVK],6-3 6-4,1.28,9.00%,4.50%,56.70%,73.70%,62.10%,4/4,1:25
26‑Feb‑2018,Indian Wells CH,Hard,R32,77,231,(4)Fritz d. (WC)Noah Rubin [USA],6-3 6-3,1.96,17.40%,2.20%,65.20%,83.30%,75.00%,0/0,0:56
5‑Mar‑2018,Indian Wells Masters,Hard,R16,74,49,Borna Coric [CRO] d. Fritz,6-2 6-7(6) 6-4,0.67,5.40%,3.20%,52.70%,77.60%,43.20%,4/9,2:11
5‑Mar‑2018,Indian Wells Masters,Hard,R32,74,39,Fritz d. Fernando Verdasco [ESP],4-6 6-2 7-6(1),1.13,4.30%,2.20%,69.60%,78.10%,46.40%,2/4,2:07
5‑Mar‑2018,Indian Wells Masters,Hard,R64,74,31,Fritz d. (27)Andrey Rublev [RUS],6-4 7-6(4),1.07,11.50%,0.00%,62.80%,67.30%,37.90%,3/6,1:33
5‑Mar‑2018,Indian Wells Masters,Hard,R128,74,199,Fritz d. (WC)Reilly Opelka [USA],4-6 7-6(6) 6-4,0.87,4.20%,2.50%,62.20%,70.30%,66.70%,8/9,2:20
19‑Mar‑2018,Miami Masters,Hard,R128,71,81,Pierre Hugues Herbert [FRA] d. Fritz,7-6(4) 6-4,0.85,5.40%,2.70%,60.80%,66.70%,55.20%,1/3,1:35
9‑Apr‑2018,Houston,Clay,SF,72,51,(6)Steve Johnson [USA] d. Fritz,7-5 6-7(4) 6-2,0.82,4.40%,2.60%,68.40%,66.70%,50.00%,11/15,2:22
9‑Apr‑2018,Houston,Clay,QF,72,16,Fritz d. (3)Jack Sock [USA],6-3 3-6 6-4,0.98,15.60%,5.60%,62.20%,67.90%,55.90%,5/7,2:22
9‑Apr‑2018,Houston,Clay,R16,72,54,Fritz d. (7)Ryan Harrison [USA],3-6 6-0 6-3,1.3,4.10%,0.00%,54.10%,62.50%,67.60%,2/4,1:30
9‑Apr‑2018,Houston,Clay,R32,72,124,Fritz d. Tim Smyczek [USA],6-7(3) 6-2 7-6(6),1.01,4.40%,0.90%,56.60%,64.10%,49.00%,6/10,2:39
7‑May‑2018,Madrid Masters,Clay,Q2,68,94,(12)Nicolas Kicker [ARG] d. (1)Fritz,6-2 3-6 6-3,0.88,4.10%,1.40%,66.20%,63.30%,48.00%,6/11,1:41
7‑May‑2018,Madrid Masters,Clay,Q1,68,408,(1)Fritz d. (WC)Alejandro Davidovich Fokina [ESP],3-6 6-4 6-4,1.08,7.40%,1.10%,52.60%,70.00%,53.30%,8/11,2:01
14‑May‑2018,Rome Masters,Clay,Q1,68,101,Mikhail Youzhny [RUS] d. (9)Fritz,6-4 3-6 6-4,1.1,6.30%,3.80%,51.90%,63.40%,55.30%,5/10,2:04
21‑May‑2018,Lyon,Clay,QF,70,68,Dusan Lajovic [SRB] d. Fritz,7-5 6-1,0.47,3.30%,3.30%,62.30%,68.40%,21.70%,7/12,1:01
21‑May‑2018,Lyon,Clay,R16,70,15,Fritz d. (3)Jack Sock [USA],7-6(6) 6-2,1.51,12.10%,1.50%,59.10%,74.40%,70.40%,3/3,1:31
21‑May‑2018,Lyon,Clay,R32,70,73,Fritz d. Matthew Ebden [AUS],6-4 6-2,2.48,20.90%,4.70%,67.40%,86.20%,78.60%,0/0,0:55
28‑May‑2018,Roland Garros,Clay,R128,68,108,(Q)Guido Andreozzi [ARG] d. Fritz,6-7(4) 6-3 3-6 6-2 6-3,0.86,8.70%,2.00%,60.00%,70.00%,40.00%,6/13,3:35
4‑Jun‑2018,Surbiton CH,Grass,R16,68,105,(6)Alex De Minaur [AUS] d. (Q)Fritz,6-4 7-6(4),0.58,1.20%,2.40%,56.10%,78.30%,52.80%,6/7,1:27
4‑Jun‑2018,Surbiton CH,Grass,R32,68,451,(Q)Fritz d. (WC)Lloyd Glasspool [GBR],4-6 6-3 6-4,0.92,9.30%,0.00%,68.00%,69.70%,67.70%,8/9,1:32
4‑Jun‑2018,Surbiton CH,Grass,Q3,68,464,(1)Fritz d. Brydan Klein [AUS],6-3 6-2,1.93,15.90%,2.30%,75.00%,90.90%,27.30%,0/1,0:56
4‑Jun‑2018,Surbiton CH,Grass,Q2,68,845,(1)Fritz d. Jack Findel Hawkins [GBR],6-4 6-1,3.34,13.50%,2.70%,78.40%,89.70%,75.00%,0/0,0:54
11‑Jun‑2018,Stuttgart,Grass,R32,67,47,Benoit Paire [FRA] d. Fritz,6-7(4) 6-3 6-2,0.9,11.60%,2.10%,66.30%,68.30%,46.90%,3/8,1:36
18‑Jun‑2018,Queen's Club,Grass,Q2,69,84,(5)Yuki Bhambri [IND] d. (3)Fritz,6-4 6-2,0.73,7.90%,6.30%,60.30%,65.80%,24.00%,4/9,1:10
18‑Jun‑2018,Queen's Club,Grass,Q1,69,120,(3)Fritz d. Lorenzo Sonego [ITA],6-2 3-6 6-1,1.29,5.40%,0.00%,58.10%,74.40%,58.10%,3/5,1:22
25‑Jun‑2018,Eastbourne,Grass,R32,68,54,Jared Donaldson [USA] d. Fritz,6-7(8) 6-3 7-6(3),0.76,12.60%,2.70%,54.10%,76.70%,45.10%,8/11,2:23
2‑Jul‑2018,Wimbledon,Grass,R64,68,3,(4)Alexander Zverev [GER] d. Fritz,6-4 5-7 6-7(0) 6-1 6-2,0.8,8.60%,6.00%,55.00%,85.50%,35.30%,11/16,3:12
2‑Jul‑2018,Wimbledon,Grass,R128,68,121,Fritz d. (LL)Lorenzo Sonego [ITA],3-6 6-3 6-2 6-2,1.65,8.90%,3.30%,56.70%,86.30%,59.00%,3/5,2:08
23‑Jul‑2018,Atlanta,Hard,R16,65,23,(3)Hyeon Chung [KOR] d. Fritz,6-4 7-6(5),0.92,22.20%,5.60%,58.30%,78.60%,46.70%,7/9,1:33
23‑Jul‑2018,Atlanta,Hard,R32,65,115,Fritz d. (SE)Ramkumar Ramanathan [IND],6-4 6-4,2.07,20.40%,4.10%,63.30%,87.10%,72.20%,0/0,1:04
30‑Jul‑2018,Los Cabos,Hard,R16,65,247,(PR)Yoshihito Nishioka [JPN] d. (7)Fritz,7-6(3) 6-1,0.85,17.50%,1.60%,66.70%,71.40%,19.00%,3/7,1:25
30‑Jul‑2018,Los Cabos,Hard,R32,65,164,(7)Fritz d. (WC)Thanasi Kokkinakis [AUS],7-6(6) 7-6(5),1.1,14.10%,2.20%,55.40%,86.30%,51.20%,2/2,2:04
20‑Aug‑2018,Winston-Salem,Hard,R32,70,32,(7)Filip Krajinovic [SRB] d. (WC)Fritz,6-4 6-1,0.53,4.50%,4.50%,52.20%,62.90%,43.80%,8/12,1:03
20‑Aug‑2018,Winston-Salem,Hard,R64,70,59,(WC)Fritz d. Malek Jaziri [TUN],6-1 6-4,2.06,16.00%,0.00%,60.00%,76.70%,80.00%,6/6,1:03
27‑Aug‑2018,US Open,Hard,R32,74,9,(9)Dominic Thiem [AUT] d. Fritz,3-6 6-3 7-6(5) 6-4,0.97,9.40%,5.10%,50.00%,78.30%,46.40%,9/14,3:19
27‑Aug‑2018,US Open,Hard,R64,74,98,Fritz d. Jason Kubler [AUS],6-3 3-6 6-3 RET,1.13,11.50%,4.60%,58.60%,64.70%,52.80%,10/14,2:12
27‑Aug‑2018,US Open,Hard,R128,74,48,Fritz d. Mischa Zverev [GER],4-6 2-6 6-4 7-6(2) 6-2,1,10.20%,7.40%,55.10%,68.00%,45.60%,14/22,3:48
24‑Sep‑2018,Chengdu,Hard,SF,62,13,(1)Fabio Fognini [ITA] d. Fritz,6-7(5) 6-0 6-3,0.63,9.80%,3.70%,56.10%,60.90%,38.90%,5/11,1:49
24‑Sep‑2018,Chengdu,Hard,QF,62,58,Fritz d. Sam Querrey [USA],7-6(1) 7-5,1.25,18.10%,1.40%,63.90%,84.80%,50.00%,1/2,1:24
24‑Sep‑2018,Chengdu,Hard,R16,62,87,Fritz d. Mikhail Kukushkin [KAZ],7-5 6-1,1.55,14.00%,0.00%,52.60%,83.30%,55.60%,1/2,1:07
24‑Sep‑2018,Chengdu,Hard,R32,62,440,Fritz d. (WC)Chun Hsin Tseng [TPE],3-6 6-3 6-4,1.21,11.20%,3.40%,55.10%,75.50%,55.00%,2/4,1:51
1‑Oct‑2018,Tokyo,Hard,R32,60,74,Stan Wawrinka [SUI] d. (SE)Fritz,6-3 6-4,0.46,10.60%,3.00%,59.10%,66.70%,48.10%,4/6,1:07
8‑Oct‑2018,Shanghai Masters,Hard,R64,59,44,(Q)Fritz d. Robin Haase [NED],6-3 7-6(3),1.56,20.60%,2.90%,70.60%,83.30%,60.00%,1/1,1:21
8‑Oct‑2018,Shanghai Masters,Hard,Q2,59,45,(8)Fritz d. (4)Martin Klizan [SVK],3-6 6-3 6-4,1.06,20.00%,1.20%,68.20%,77.60%,40.70%,1/3,1:45
8‑Oct‑2018,Shanghai Masters,Hard,Q1,59,161,(8)Fritz d. (ALT)Horacio Zeballos [ARG],6-3 6-2,3.05,28.60%,0.00%,71.40%,96.70%,58.30%,0/0,0:53
15‑Oct‑2018,Stockholm,Hard,R32,56,27,(6)Hyeon Chung [KOR] d. Fritz,6-2 6-2,0.38,1.90%,0.00%,54.70%,51.70%,45.80%,2/6,1:03
22‑Oct‑2018,Basel,Hard,QF,57,93,(Q)Marius Copil [ROU] d. (WC)Fritz,7-6(6) 7-5,1,13.80%,6.30%,57.50%,80.40%,47.10%,3/5,1:52
22‑Oct‑2018,Basel,Hard,R16,57,175,(WC)Fritz d. (WC)Henri Laaksonen [SUI],6-2 7-5,1.37,8.60%,5.20%,60.30%,74.30%,56.50%,3/4,1:16
22‑Oct‑2018,Basel,Hard,R32,57,87,(WC)Fritz d. (Q)Laslo Djere [SRB],6-0 7-5,1.82,14.60%,4.20%,62.50%,80.00%,61.10%,1/2,1:18
5‑Nov‑2018,NextGen Finals,Hard,RR,47,622,(4)Fritz d. (8)Liam Caruana [USA],1-4 4-1 4-3(9) 4-2,1.24,11.90%,1.50%,67.20%,80.00%,59.10%,0/1,1:21
5‑Nov‑2018,NextGen Finals,Hard,RR,47,68,(5)Andrey Rublev [RUS] d. (4)Fritz,4-2 1-4 3-4(4) 4-3(2) 4-2,0.86,16.70%,0.00%,60.00%,74.10%,36.10%,13/16,1:55
5‑Nov‑2018,NextGen Finals,Hard,RR,47,31,(2)Alex De Minaur [AUS] d. (4)Fritz,4-3(8) 4-1 4-2,0.79,9.60%,5.80%,51.90%,92.60%,32.00%,3/5,1:10
31‑Dec‑2018,Brisbane,Hard,R32,49,63,Denis Kudla [USA] d. Fritz,7-6(5) 6-7(2) 6-4,0.89,17.90%,3.30%,58.50%,79.20%,52.90%,9/10,2:24
7‑Jan‑2019,Auckland,Hard,QF,50,93,(WC)Cameron Norrie [GBR] d. Fritz,7-6(3) 6-3,0.77,7.50%,3.80%,65.00%,69.20%,46.40%,4/5,1:33
7‑Jan‑2019,Auckland,Hard,R16,50,10,Fritz d. (1)John Isner [USA],7-6(3) 7-6(5),0.99,14.00%,2.30%,66.30%,78.90%,48.30%,3/4,1:39
7‑Jan‑2019,Auckland,Hard,R32,50,61,Fritz d. Marius Copil [ROU],4-6 6-3 6-4,1.18,13.60%,4.50%,59.10%,88.50%,50.00%,5/6,1:38
14‑Jan‑2019,Australian Open,Hard,R32,50,3,(3)Roger Federer [SUI] d. Fritz,6-2 7-5 6-2,0.48,10.30%,0.00%,57.70%,62.20%,60.60%,4/9,1:28
14‑Jan‑2019,Australian Open,Hard,R64,50,33,Fritz d. (30)Gael Monfils [FRA],6-3 6-7(8) 7-6(6) 7-6(5),1.02,8.50%,1.10%,68.40%,72.70%,55.40%,12/13,3:24
14‑Jan‑2019,Australian Open,Hard,R128,50,68,Fritz d. Cameron Norrie [GBR],6-3 7-6(6) 6-2,1.42,14.70%,1.00%,64.70%,75.80%,63.90%,5/6,2:04
21‑Jan‑2019,Newport Beach CH,Hard,F,50,196,(1)Fritz d. (16)Brayden Schnur [CAN],7-6(7) 6-4,1.26,20.50%,2.60%,66.70%,84.60%,50.00%,4/4,1:25
21‑Jan‑2019,Newport Beach CH,Hard,SF,50,279,(1)Fritz d. Enzo Couacaud [FRA],6-1 6-4,1.84,20.40%,3.70%,63.00%,82.40%,60.00%,3/3,0:52
21‑Jan‑2019,Newport Beach CH,Hard,QF,50,125,(1)Fritz d. (7)Miomir Kecmanovic [SRB],2-6 6-4 6-3,1.12,16.30%,3.50%,60.50%,73.10%,50.00%,5/8,1:39
21‑Jan‑2019,Newport Beach CH,Hard,R16,50,181,(1)Fritz d. (13)Roberto Quiroz [ECU],6-3 6-3,2.63,7.00%,2.30%,62.80%,92.60%,68.80%,0/0,0:57
21‑Jan‑2019,Newport Beach CH,Hard,R32,50,249,(1)Fritz d. (WC)Marcos Giron [USA],2-6 7-6(6) 7-6(7),0.86,9.00%,4.10%,59.80%,76.70%,53.10%,6/8,2:09
18‑Feb‑2019,Delray Beach,Hard,R32,42,84,Mackenzie Mcdonald [USA] d. (7)Fritz,3-6 6-4 6-3,0.85,20.20%,1.20%,63.10%,83.00%,35.50%,1/3,1:35
4‑Mar‑2019,Indian Wells Masters,Hard,R128,46,38,Steve Johnson [USA] d. Fritz,6-3 6-3,0.52,6.30%,6.30%,66.70%,62.50%,43.80%,4/8,0:59
18‑Mar‑2019,Miami Masters,Hard,R128,56,101,Maximilian Marterer [GER] d. Fritz,6-4 3-6 6-3,0.79,13.30%,6.00%,50.60%,85.70%,46.30%,0/2,1:44
8‑Apr‑2019,Houston,Clay,R32,58,112,Marcel Granollers [ESP] d. (5)Fritz,6-2 4-6 6-2,0.72,2.50%,3.80%,47.50%,71.10%,47.60%,3/7,1:53
15‑Apr‑2019,Monte Carlo Masters,Clay,R16,65,1,(1)Novak Djokovic [SRB] d. Fritz,6-3 6-0,0.64,3.20%,9.50%,49.20%,61.30%,25.00%,4/10,1:08
15‑Apr‑2019,Monte Carlo Masters,Clay,R32,65,24,Fritz d. Diego Schwartzman [ARG],6-4 6-2,1.2,6.00%,4.00%,50.00%,64.00%,44.00%,1/4,1:26
15‑Apr‑2019,Monte Carlo Masters,Clay,R64,65,102,Fritz d. (PR)Jo Wilfried Tsonga [FRA],6-4 2-0 RET,1.62,21.10%,0.00%,47.40%,72.20%,65.00%,1/2,0:57
22‑Apr‑2019,Barcelona,Clay,R32,58,7,(4)Kei Nishikori [JPN] d. Fritz,7-5 6-2,0.83,11.00%,0.00%,61.60%,71.10%,25.00%,3/7,1:41
22‑Apr‑2019,Barcelona,Clay,R64,58,59,Fritz d. Reilly Opelka [USA],6-3 6-4,1.24,9.40%,3.80%,66.00%,77.10%,72.20%,0/0,0:55
29‑Apr‑2019,Estoril,Clay,R32,58,167,(Q)Alejandro Davidovich Fokina [ESP] d. Fritz,7-6(3) 6-4,0.86,15.30%,4.20%,58.30%,69.00%,56.70%,1/3,1:26
6‑May‑2019,Madrid Masters,Clay,R32,57,1,(1)Novak Djokovic [SRB] d. (Q)Fritz,6-4 6-2,0.42,6.70%,1.70%,63.30%,63.20%,50.00%,0/3,1:05
6‑May‑2019,Madrid Masters,Clay,R64,57,46,(Q)Fritz d. Grigor Dimitrov [BUL],7-6(8) 7-6(4),1.13,18.80%,1.30%,67.50%,74.10%,53.80%,1/3,1:47
6‑May‑2019,Madrid Masters,Clay,Q2,57,78,(7)Fritz d. Marius Copil [ROU],7-6(5) 7-5,1.05,6.00%,1.20%,66.30%,76.40%,60.70%,5/5,1:37
6‑May‑2019,Madrid Masters,Clay,Q1,57,260,(7)Fritz d. (WC)Nicola Kuhn [ESP],6-4 6-3,1.21,6.30%,1.60%,49.20%,67.70%,50.00%,1/4,1:14
13‑May‑2019,Rome Masters,Clay,R32,52,6,(6)Kei Nishikori [JPN] d. (Q)Fritz,6-2 6-4,0.74,5.00%,5.00%,48.30%,65.50%,38.70%,1/5,1:12
13‑May‑2019,Rome Masters,Clay,R64,52,21,(Q)Fritz d. Guido Pella [ARG],6-3 6-4,1.7,7.50%,0.00%,54.70%,89.70%,62.50%,1/1,1:15
13‑May‑2019,Rome Masters,Clay,Q2,52,161,(7)Fritz d. (WC)Filippo Baldi [ITA],6-4 6-3,1.51,7.50%,3.80%,66.00%,82.90%,55.60%,0/0,1:16
13‑May‑2019,Rome Masters,Clay,Q1,52,418,(7)Fritz d. (WC)Jacopo Berrettini [ITA],6-4 6-3,1.41,3.80%,1.90%,52.80%,75.00%,56.00%,0/2,1:13
20‑May‑2019,Lyon,Clay,SF,46,51,Benoit Paire [FRA] d. Fritz,6-4 6-2,0.71,1.90%,1.90%,44.40%,70.80%,50.00%,4/7,1:04
20‑May‑2019,Lyon,Clay,QF,46,21,Fritz d. (2)Roberto Bautista Agut [ESP],6-7(6) 6-3 6-4,1.37,17.60%,0.00%,59.30%,81.50%,73.00%,0/0,2:04
20‑May‑2019,Lyon,Clay,R32,46,105,Fritz d. (Q)Jiri Vesely [CZE],7-5 7-6(3),1.38,9.60%,1.40%,61.60%,80.00%,67.90%,0/0,1:38
27‑May‑2019,Roland Garros,Clay,R64,42,21,(18)Roberto Bautista Agut [ESP] d. Fritz,6-2 6-3 6-2,0.53,15.50%,5.60%,50.70%,72.20%,31.40%,4/10,1:28
27‑May‑2019,Roland Garros,Clay,R128,42,84,Fritz d. Bernard Tomic [AUS],6-1 6-4 6-1,1.86,13.80%,3.10%,61.50%,82.50%,56.00%,3/4,1:22
10‑Jun‑2019,s Hertogenbosch,Grass,R16,41,14,(2)Borna Coric [CRO] d. Fritz,4-6 6-3 6-3,0.86,9.30%,2.70%,58.70%,77.30%,54.80%,0/3,1:42
10‑Jun‑2019,s Hertogenbosch,Grass,R32,41,211,Fritz d. (WC)Jurij Rodionov [AUT],7-6(2) 6-4,1.07,19.20%,2.70%,56.20%,80.50%,62.50%,7/7,1:19
17‑Jun‑2019,Halle,Grass,R32,42,20,(7)Roberto Bautista Agut [ESP] d. Fritz,7-6(10) 6-0,0.44,13.90%,6.30%,48.10%,71.10%,46.30%,7/10,1:23
24‑Jun‑2019,Eastbourne,Grass,F,42,79,Fritz d. Sam Querrey [USA],6-3 6-4,1.46,10.90%,3.60%,63.60%,88.60%,50.00%,1/1,1:00
24‑Jun‑2019,Eastbourne,Grass,SF,42,31,Fritz d. (3)Kyle Edmund [GBR],7-6(8) 6-3,0.85,10.30%,3.40%,64.40%,76.80%,54.80%,7/7,1:30
24‑Jun‑2019,Eastbourne,Grass,QF,42,52,Fritz d. Hubert Hurkacz [POL],6-4 7-6(5),1.03,6.70%,7.90%,44.90%,75.00%,55.10%,7/8,1:44
24‑Jun‑2019,Eastbourne,Grass,R16,42,26,Fritz d. (1)Guido Pella [ARG],6-4 3-6 6-4,1.32,16.90%,5.20%,62.30%,83.30%,48.30%,2/4,1:56
24‑Jun‑2019,Eastbourne,Grass,R32,42,472,Fritz d. (Q)Paul Jubb [GBR],6-2 6-3,1.55,20.30%,8.50%,57.60%,79.40%,52.00%,1/2,1:00
1‑Jul‑2019,Wimbledon,Grass,R64,31,33,(33)Jan Lennard Struff [GER] d. Fritz,6-4 6-3 5-7 7-6(2),0.88,11.30%,4.00%,64.50%,77.50%,54.50%,0/3,2:15
1‑Jul‑2019,Wimbledon,Grass,R128,31,110,Fritz d. Tomas Berdych [CZE],6-4 6-4 6-3,1.31,22.10%,1.20%,64.00%,80.00%,58.10%,6/7,1:34
22‑Jul‑2019,Atlanta,Hard,F,32,34,(3)Alex De Minaur [AUS] d. (2)Fritz,6-3 7-6(2),0.53,14.30%,3.20%,60.30%,86.80%,32.00%,2/4,1:17
22‑Jul‑2019,Atlanta,Hard,SF,32,54,(2)Fritz d. Cameron Norrie [GBR],6-1 3-6 6-3,1.28,17.90%,3.60%,56.00%,76.60%,56.80%,1/2,1:38
22‑Jul‑2019,Atlanta,Hard,QF,32,66,(2)Fritz d. Miomir Kecmanovic [SRB],6-1 7-6(1),1.4,19.30%,7.00%,54.40%,90.30%,61.50%,0/0,1:06
22‑Jul‑2019,Atlanta,Hard,R16,32,405,(2)Fritz d. (Q)Kevin King [USA],6-2 6-3,1.38,15.90%,3.20%,57.10%,75.00%,51.90%,1/2,1:10
29‑Jul‑2019,Los Cabos,Hard,F,28,27,(3)Diego Schwartzman [ARG] d. (5)Fritz,7-6(6) 6-3,0.82,7.20%,5.80%,50.70%,74.30%,35.30%,3/6,1:42
29‑Jul‑2019,Los Cabos,Hard,SF,28,41,(5)Fritz d. (7)Radu Albot [MDA],6-3 6-2,1.99,19.10%,2.10%,59.60%,89.30%,63.20%,1/1,1:10
29‑Jul‑2019,Los Cabos,Hard,QF,28,9,(5)Fritz d. (1)Fabio Fognini [ITA],6-1 7-6(1),1.11,7.90%,9.20%,40.80%,83.90%,55.60%,5/5,1:29
29‑Jul‑2019,Los Cabos,Hard,R16,28,90,(5)Fritz d. Prajnesh Gunneswaran [IND],4-6 6-3 6-2,1.3,8.40%,2.40%,63.90%,75.50%,56.70%,5/6,1:45
29‑Jul‑2019,Los Cabos,Hard,R32,28,123,(5)Fritz d. (Q)Dominik Koepfer [GER],6-3 6-4,1.48,17.30%,3.80%,61.50%,87.50%,60.00%,0/0,0:59
5‑Aug‑2019,Canada Masters,Hard,R64,25,48,(Alt)Hubert Hurkacz [POL] d. Fritz,6-3 7-5,0.78,11.70%,1.70%,63.30%,68.40%,45.50%,2/5,1:14
12‑Aug‑2019,Cincinnati Masters,Hard,R64,25,19,(16)David Goffin [BEL] d. Fritz,6-4 4-6 6-4,1.04,6.70%,2.90%,49.00%,74.50%,47.20%,6/10,2:25
26‑Aug‑2019,US Open,Hard,R128,28,61,Feliciano Lopez [ESP] d. (26)Fritz,3-6 6-4 6-3 6-4,0.8,11.50%,3.50%,58.40%,74.20%,51.10%,2/5,2:18
23‑Sep‑2019,Chengdu,Hard,R32,30,71,Alexander Bublik [KAZ] d. (6)Fritz,4-6 7-5 7-5,0.8,6.90%,1.00%,68.30%,78.30%,43.80%,0/2,1:46
30‑Sep‑2019,Tokyo,Hard,R32,31,53,Reilly Opelka [USA] d. (7)Fritz,6-3 6-4,0.7,15.70%,3.90%,54.90%,78.60%,47.80%,2/4,1:13
7‑Oct‑2019,Shanghai Masters,Hard,R32,29,9,(7)Karen Khachanov [RUS] d. Fritz,6-2 6-4,0.43,9.70%,0.00%,59.70%,54.10%,64.00%,2/5,1:08
7‑Oct‑2019,Shanghai Masters,Hard,R64,29,41,Fritz d. Fernando Verdasco [ESP],7-6(2) 6-7(5) 6-4,1.02,6.30%,1.60%,56.70%,75.00%,50.90%,8/10,2:39
14‑Oct‑2019,Stockholm,Hard,R16,29,74,Yoshihito Nishioka [JPN] d. (3)Fritz,7-5 6-4,0.74,14.80%,0.00%,60.70%,64.90%,50.00%,1/5,1:20
21‑Oct‑2019,Basel,Hard,R16,31,28,(WC)Alex De Minaur [AUS] d. Fritz,6-3 6-3,0.67,10.90%,3.60%,41.80%,73.90%,40.60%,6/10,1:15
21‑Oct‑2019,Basel,Hard,R32,31,6,Fritz d. (2)Alexander Zverev [GER],7-6(7) 6-4,1.15,19.70%,4.20%,64.80%,84.80%,48.00%,2/2,1:24
28‑Oct‑2019,Paris Masters,Hard,R32,33,7,(7)Stefanos Tsitsipas [GRE] d. Fritz,7-6(3) 6-3,0.7,8.80%,0.00%,63.20%,77.80%,66.70%,1/2,1:13
28‑Oct‑2019,Paris Masters,Hard,R64,33,46,Fritz d. Frances Tiafoe [USA],7-6(6) 3-6 6-4,1.01,11.00%,0.00%,61.50%,80.40%,54.30%,2/4,2:02
19‑Nov‑2019,Davis Cup Finals RR: USA vs CAN,Hard,RR,32,15,Denis Shapovalov [CAN] d. Fritz,7-6(6) 6-3,0.87,3.10%,1.60%,57.80%,70.30%,55.60%,2/4,1:27
20‑Nov‑2019,Davis Cup Finals RR: USA vs ITA,Hard,RR,32,8,Fritz d. Matteo Berrettini [ITA],5-7 7-6(5) 6-2,1.08,11.70%,5.80%,63.10%,76.90%,57.90%,4/5,2:18
6‑Jan‑2020,Atp Cup,Hard,RR,31,17,Karen Khachanov [RUS] d. Fritz,3-6 7-5 6-1,0.73,12.40%,6.70%,59.60%,79.20%,30.60%,3/7,1:51
6‑Jan‑2020,Atp Cup,Hard,RR,31,82,Stefano Travaglia [ITA] d. Fritz,7-6(3) 7-6(1),0.68,7.40%,2.50%,70.40%,68.40%,62.50%,5/6,1:42
6‑Jan‑2020,Atp Cup,Hard,RR,31,329,Fritz d. Viktor Durasovic [NOR],6-2 6-2,3.31,28.20%,5.10%,59.00%,95.70%,68.80%,1/1,1:01
13‑Jan‑2020,Adelaide,Hard,R32,32,55,Alexander Bublik [KAZ] d. (5)Fritz,6-4 7-6(4),0.87,12.20%,1.20%,62.20%,60.80%,67.70%,3/4,1:36
20‑Jan‑2020,Australian Open,Hard,R32,34,5,(5)Dominic Thiem [AUT] d. (29)Fritz,6-2 6-4 6-7(5) 6-4,0.83,16.40%,3.30%,69.70%,70.60%,45.90%,4/9,2:50
20‑Jan‑2020,Australian Open,Hard,R64,34,122,(29)Fritz d. Kevin Anderson [RSA],4-6 6-7(5) 7-6(4) 6-2 6-2,1.54,14.70%,3.70%,62.50%,80.00%,70.60%,1/3,3:21
20‑Jan‑2020,Australian Open,Hard,R128,34,175,(29)Fritz d. (Q)Tallon Griekspoor [NED],6-3 6-3 6-3,2.39,24.60%,0.00%,65.20%,97.80%,54.20%,2/2,1:26
27‑Jan‑2020,Newport Beach CH,Hard,R16,34,164,(13)Mitchell Krueger [USA] d. (1)Fritz,6-4 3-6 6-3,0.9,20.00%,2.50%,62.50%,80.00%,53.30%,3/5,1:35
27‑Jan‑2020,Newport Beach CH,Hard,R32,34,384,(1)Fritz d. (Q)Agustin Velotti [ARG],6-3 6-3,2.16,17.80%,4.40%,60.00%,92.60%,55.60%,0/1,0:58
17‑Feb‑2020,Delray Beach,Hard,R32,38,60,(Q)Cameron Norrie [GBR] d. (3)Fritz,6-4 6-7(4) 6-4,0.88,13.10%,2.00%,64.60%,84.40%,37.10%,2/5,2:12
